L,R,F,M,C
-0.58649395646799996,1.3104831459200001,-0.059820808861199996,2.6832315361500001,0.49653493336900001
0.060381879706200001,1.12007860186,-0.27334563390099997,1.8464608759200001,0.58265463318099997
-0.981806967463,1.3540041845599999,0.224878957859,1.4943874738299998,0.56686225321500006
-0.981806967463,2.5399524875399999,-0.55804540062100005,1.0274847114700001,1.5358404007799997
-0.47868131710600004,2.4365900207599998,-0.55804540062100005,0.94242415918,1.6634877195299997
-0.40680622419699997,2.6705156034599997,-0.62922034230099999,0.93364617733999999,1.6642955473800001
-0.94586942100899996,2.3985091119499997,-0.62922034230099999,0.93364617733999999,1.6642955473800001
-0.22711849192699998,1.0983180825399999,-0.48687045894100001,1.5536865576800001,0.020222790996400002
-0.19118094547299999,1.51720807946,-0.41569551726099996,1.5603177504799999,-0.028361926720899999
1.0666331804200002,1.9306579465599998,-0.55804540062100005,1.5171911440500001,0.0181456034361
-0.263056038381,1.4084054828600001,-0.34452057558100002,1.7042957352399999,-0.43900905607699997
-0.65836904937600005,1.6749718445399999,1.64837779146,1.1729893017699999,0.37785089566899999
-1.0177445139200001,1.2724022371100001,-0.41569551726099996,1.0992828781599999,0.378542051963
-0.94586942100899996,2.1265026204400002,-0.48687045894100001,1.1190333373000001,0.282280805548
-0.622431502922,1.83273560961,-0.34452057558100002,1.5821672922400001,-0.56908168261900005
-0.622431502922,2.4474702804200001,-0.48687045894100001,1.1656425126200001,0.093758403110799998
0.70725771587999997,1.4900074303100002,-0.34452057558100002,1.0570149873399999,0.29425092249500001
-0.80211923519299999,1.2180009387999999,-0.20217069222100001,0.91623333292799991,0.551029577657
-0.76618168873899994,1.4573666513299999,-0.55804540062100005,0.95540030624899996,0.42293657325700001
-0.263056038381,2.5997939156699998,-0.27334563390099997,1.2806149921600001,-0.33925756699100001
0.59944507651799994,1.6532113252200002,-0.41569551726099996,0.620882867846,1.2621046956799999
-0.0114932132021,1.0547970439000001,0.29605389953799999,1.0380755373899999,0.072468200767299998
-0.58649395646799996,1.15815951067,0.86545343297800004,0.83775626701600003,0.49866809542499996
-0.90993187455500002,0.92423392797500004,-0.48687045894100001,1.0470920513399999,-0.048729059928400001
-0.87399432810100008,1.3431239249,1.71955273314,0.98030305907999993,0.092469381349299995
-0.90993187455500002,2.7085965122700002,-0.48687045894100001,0.61864066596299994,1.09599106796
0.20413206552299998,1.3703245740500001,0.7942784912980001,1.0830149879000002,-0.16826741166900003
-0.58649395646799996,1.3213634055799999,-0.41569551726099996,1.2625342578200001,-0.52000939687699999
0.16819451906899999,1.1744799001599999,0.082529074498699992,0.78427736678100002,0.46073233788700002
-0.37086867774300003,1.5824896374299999,0.86545343297800004,1.1021929699600002,-0.27512970720300001
-1.0896196068299999,1.7783343113099999,-0.34452057558100002,0.61935626230800001,0.92571560618199999
-0.83805678164700004,2.0340204133299999,-0.13099575054099999,0.72392874162699994,0.58485296118600005
-0.29899358483499999,1.0928779527099999,0.15370401617900001,0.98478746284600005,-0.087968050089800007
-0.6943065958300001,2.43114989093,-0.55804540062100005,0.548273691969,1.11198176312
-0.83805678164700004,1.7293731428400001,0.58075366625799996,0.9485305813299999,-0.028826248949299998
0.024444333252099999,1.6912922340300001,0.224878957859,0.54273974689499993,1.1013754409299998
-0.51461886356000008,1.1091983422,-0.55804540062100005,1.5171911440500001,-0.99383182111699997
-0.981806967463,2.11018223095,-0.62922034230099999,0.43916910246099999,1.48060460042
-0.47868131710600004,1.4628067811600001,0.72310354961799994,0.59626635355400004,0.87886842941499999
-0.0474307596562,2.5997939156699998,-0.62922034230099999,0.38192139480499998,1.7077786467200002
-0.87399432810100008,1.3104831459200001,0.651928607938,0.82964617509799998,0.177086297384
-1.0177445139200001,2.3658683329700003,-0.55804540062100005,0.48129387401100004,1.2661583750000001
-0.981806967463,1.3648844442200001,0.011354132818799999,0.76657828383000004,0.31655811627300001
-1.0536820603699999,1.3104831459200001,0.43840378289800003,0.78842782558599989,0.25657917502400002
-0.622431502922,2.6922761227800001,-0.34452057558100002,1.26530123036,-0.77165183213499988
1.5338212843300001,2.3223472943300001,-0.70039528398000006,0.35010121063299998,1.6642955473800001
-1.0177445139200001,2.3223472943300001,-0.70039528398000006,0.35010121063299998,1.6642955473800001
-0.083368306110300008,2.6705156034599997,-0.70039528398000006,0.35010121063299998,1.6642955473800001
0.9947580875130001,2.29514664518,-0.20217069222100001,0.386501211417,1.48155152524
-0.90993187455500002,1.2615219774499999,-0.059820808861199996,0.56998011445499996,0.71733000830799998
0.81507035524299998,1.5335284689500002,0.29605389953799999,0.81829204641299991,-0.0157227820541
-0.29899358483499999,1.12007860186,0.651928607938,1.05076544592,-0.52004893146200004
-0.19118094547299999,1.1744799001599999,0.082529074498699992,0.65375259332500002,0.33991868949699999
-0.22711849192699998,1.7293731428400001,0.011354132818799999,0.69606819056700009,0.22054108834700001
-0.47868131710600004,1.8544961289300002,-0.27334563390099997,1.0218076471299999,-0.52700875087800003
-0.90993187455500002,2.1645835292500002,-0.62922034230099999,0.63366818922199997,0.33298302260899998
-1.0177445139200001,1.1309588615200001,-0.059820808861199996,0.537730572475,0.62329125861699997
-0.90993187455500002,1.4029653530300001,0.86545343297800004,0.46025534144800001,0.86306152015100002
-0.263056038381,0.71750899442799998,-0.48687045894100001,0.64101497837099997,0.27279226234100001
-0.87399432810100008,1.0003957456000001,-0.62922034230099999,0.93364617733999999,-0.476598917033
-0.22711849192699998,1.4029653530300001,0.29605389953799999,0.96403516882100004,-0.54012034057899994
-0.55055641001400002,1.1690397703299999,-0.34452057558100002,0.740912228231,-0.079837542805899997
-0.083368306110300008,1.4029653530300001,0.93662837465799997,0.49593974588600004,0.61573479890100002
0.52756998360999996,1.3376837950700002,-0.41569551726099996,0.82039112902700007,-0.302759135831
-1.19743224619,0.88615301916400002,-0.55804540062100005,0.63404984060699998,0.15307592670999998
-1.23336979264,0.92423392797500004,-0.62922034230099999,0.63366818922199997,0.15307592670999998
0.27600715843099999,1.34856405473,0.58075366625799996,0.83217461552000005,-0.33923688487099996
-0.80211923519299999,1.7184928831799999,-0.62922034230099999,0.93364617733999999,-0.56655246228400002
-0.0474307596562,1.5008876899700001,0.29605389953799999,0.66658562112399999,0.031899833883299998
-0.0474307596562,1.07111743339,0.011354132818799999,0.59140029840300001,0.21934818554999999
0.20413206552299998,0.77191029273,-0.34452057558100002,0.475664516092,0.55160241624899997
-0.083368306110300008,1.2778423669399999,0.224878957859,1.0024388393700001,-0.73794254028999995
-1.0896196068299999,1.3648844442200001,0.082529074498699992,0.62307736330600005,0.070041883694199988
-1.16149469973,1.3376837950700002,0.651928607938,1.2848608638099999,-1.1833768011100001
-0.33493113128899998,1.0439167842399999,0.72310354961799994,0.55633607746399993,0.22633680449400001
-0.90993187455500002,1.5444087286100001,0.224878957859,0.46392873602200002,0.45891799459600002
-0.58649395646799996,1.3975252231999999,0.36722884121799998,0.32524616422499997,0.98456861864999989
0.096319426160299995,1.0983180825399999,0.651928607938,0.57565717879699996,0.096001398449499994
-0.40680622419699997,1.0983180825399999,0.43840378289800003,0.47552139682200001,0.369617852134
-1.0177445139200001,2.3386676838199998,-0.70039528398000006,0.35010121063299998,0.82772754307899998
-1.0536820603699999,1.1309588615200001,-0.27334563390099997,0.54989571035200002,0.125178143258
-0.0474307596562,0.83719185069199997,-0.13099575054099999,0.440027818076,0.45130629980199999
-0.76618168873899994,1.61513041641,0.50957872457800002,0.400574606216,0.58890055244900008
0.59944507651799994,2.8282793685400005,-0.55804540062100005,0.43244249681100005,0.46664596154799998
-0.622431502922,1.78921457097,-0.059820808861199996,0.58052323394799998,-0.0054282838343500004
-0.58649395646799996,1.2234410686299999,0.43840378289800003,0.31727919157699996,0.88895013172000004
0.13225697261399999,0.907913538485,0.58075366625799996,0.64974525378899994,-0.21564438425400001
-0.83805678164700004,1.7946547008000002,0.15370401617900001,0.51230304899099999,0.15081934118899998
0.88694544815099996,1.24520158796,-0.34452057558100002,0.44327185484300002,0.36909111653499999
-0.87399432810100008,1.9959395045200001,-0.34452057558100002,0.33287919191300003,0.77195395362599994
1.9291342953200001,2.5671531366900004,-0.70039528398000006,0.35010121063299998,0.69279721980499998
-0.87399432810100008,1.8708165184299999,-0.70039528398000006,0.14610854568499998,1.6642955473800001
-0.80211923519299999,1.38664496354,0.86545343297800004,0.40863699171099999,0.46928063262900005
-0.0474307596562,0.967754966617,-0.62922034230099999,0.421517725934,0.42293657325700001
-0.76618168873899994,0.88615301916400002,-0.13099575054099999,0.53429571001599996,0.049295094337400001
-0.47868131710600004,1.0819976930500002,0.29605389953799999,0.56287185742099999,-0.045587563567
-1.0177445139200001,2.0938618414599999,-0.55804540062100005,0.47156176371000008,0.21484114574299998
-1.0177445139200001,2.3876288522900002,-0.55804540062100005,0.48272506670299997,0.15307592670999998
-0.94586942100899996,1.7456935323299998,-0.059820808861199996,0.496321397271,0.099209669129199998
0.16819451906899999,1.8599362587700001,-0.70039528398000006,0.35010121063299998,0.55786689653099997
-0.87399432810100008,2.1047421011200003,-0.13099575054099999,0.44389203834299995,0.207048056019
-0.263056038381,0.907913538485,0.15370401617900001,0.40243515671499996,0.296670800693
-1.23336979264,1.0819976930500002,-0.55804540062100005,0.46345167179200003,0.093352667628699981
-1.0536820603699999,0.90247340865400005,-0.48687045894100001,0.51182598476099994,-0.058005206615100002
-1.0896196068299999,1.4573666513299999,-0.48687045894100001,0.33001680652999998,0.54332609786000008
-0.44274377065100001,1.38664496354,0.50957872457800002,0.57236543560700004,-0.232103050157
